,TICKER,PER,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT,PRE_COVID_DIP,BOTTOM_COVID_DIP,EOY_2021,CURRENT_PRICE,COVID_BOTTOM_TO_2021_TOP,COVID_BOTTOM_TO_2021_TOP_PERCENT,CURRENT_FROM_COVID_BOTTOM_PRICE,CURRENT_FROM_PRE_COVID_PRICE,VALUE_LEFT_TO_DECREASE,VALUE_LEFT_TO_DECREASE_PERCENT
4856,KEYS.US,D,2020-02-14,000000,97.41,98.29,96.86,98.16,1460819,0,98.16,83.09,206.51,136.15,123.41999999999999,1.4853773017210252,53.06,37.99000000000001,53.06,63.85846672283066
1948,CMRE_E.US,D,2020-02-14,000000,25.78,25.87,25.69,25.73,20792,0,25.73,15.71,26.98,25.7421,11.27,0.717377466581795,10.0321,0.012100000000000222,10.0321,63.858052196053464
5116,LHX.US,D,2020-02-14,000000,218.25,220.21,217.32,219.31,1226755,0,219.31,148.49,212.31,243.24,63.81999999999999,0.42979325207084645,94.75,23.930000000000007,94.75,63.80901070779177
9116,VVR.US,D,2020-02-14,000000,3.60694,3.62383,3.5986,3.62383,931467.13091835,0,3.62383,2.38175,4.21372,3.9,1.8319700000000005,0.769169728141073,1.51825,0.27617,1.51825,63.74514537629895
820,AXS.US,D,2020-02-14,000000,59.568,59.634,58.803,58.978,398172,0,58.978,35.259,54.077,57.72,18.817999999999998,0.5337077058339714,22.461,-1.2580000000000027,22.461,63.7028843699481
8764,UGI.US,D,2020-02-14,000000,38.459,38.531,38.131,38.412,876264,0,38.412,24.267,45.432,39.72,21.165000000000003,0.8721720855482755,15.453,1.3079999999999998,15.453,63.67907034244035
3932,GRX.US,D,2020-02-14,000000,10.279,10.28,10.261,10.269,8980,0,10.269,6.7027,13.407,10.97,6.7043,1.0002387097736734,4.2673000000000005,0.7010000000000005,4.2673000000000005,63.665388574753464
3496,FRO.US,D,2020-02-14,000000,6.8508,6.8632,6.6897,6.76,778008,0,6.76,5.5126,7.07,9.02,1.5574000000000003,0.28251641693574725,3.5073999999999996,2.26,3.5073999999999996,63.62514965714907
1940,CMRE_C.US,D,2020-02-14,000000,25.317,25.36,25.26,25.2956,7856,0,25.2956,15.5,26.25,25.335,10.75,0.6935483870967742,9.835,0.039400000000000546,9.835,63.45161290322581
2040,CODI_A.US,D,2020-02-14,000000,25.59,25.6598,25.59,25.6598,7149,0,25.6598,15.42,25.95,25.17,10.53,0.6828793774319066,9.750000000000002,-0.4897999999999989,9.750000000000002,63.22957198443581
1332,BRK-B.US,D,2020-02-14,000000,226.31,227.14,225.52,226.8,2506699,0,226.8,170.06,299.0,277.5,128.94,0.7582029871809949,107.44,50.69999999999999,107.44,63.17770198753381
6848,PKX.US,D,2020-02-14,000000,46.18,46.245,45.68,45.91,115504,0,45.91,27.5,58.29,44.8,30.79,1.1196363636363635,17.299999999999997,-1.1099999999999994,17.299999999999997,62.90909090909091
7108,PZN.US,D,2020-02-14,000000,7.0824,7.1094,7.0286,7.0466,53941,0,7.0466,4.0305,8.9523,6.56,4.921799999999999,1.2211388165240042,2.5294999999999996,-0.48660000000000014,2.5294999999999996,62.75896290782781
2180,CSR.US,D,2020-02-14,000000,77.012,78.4,77.012,77.886,151163,0,77.886,50.696,110.1,82.48,59.403999999999996,1.1717689758560832,31.784000000000006,4.594000000000008,31.784000000000006,62.69528167902795
9160,WCN.US,D,2020-02-14,000000,101.705,102.304,100.597,102.125,1180518.3058727,0,102.125,77.064,135.773,125.32,58.709,0.7618213432990762,48.256,23.194999999999993,48.256,62.61808367071525
4308,HTY.US,D,2020-02-14,000000,5.7672,5.7672,5.7281,5.7437,20939,0,5.7437,3.3407,6.3305,5.43,2.9898,0.894962133684557,2.0892999999999997,-0.31369999999999987,2.0892999999999997,62.54078486544735
8540,TRN.US,D,2020-02-14,000000,20.337,20.41,19.841,20.058,614745,0,20.058,15.018,29.755,24.41,14.736999999999998,0.9812891197229989,9.392,4.352,9.392,62.53828738846716
8292,TDY.US,D,2020-02-14,000000,393.48,396.555,388.61,389.48,118027,0,389.48,233.66,436.89,379.63,203.23,0.8697680390310708,145.97,-9.850000000000023,145.97,62.471111871950704
3980,GTES.US,D,2020-02-14,000000,13.26,13.54,13.04,13.29,248808,0,13.29,6.76,15.91,10.98,9.15,1.3535502958579884,4.220000000000001,-2.3099999999999987,4.220000000000001,62.42603550295859
7380,ROK.US,D,2020-02-14,000000,193.829,194.326,191.81,193.799,471143.82934879,0,193.799,122.434,346.933,198.71,224.499,1.8336328144142966,76.27600000000001,4.911000000000001,76.27600000000001,62.29968799516475
6388,O.US,D,2020-02-14,000000,71.622,72.929,71.622,72.929,1806716,0,72.929,43.231,70.584,70.15,27.353,0.6327172630751081,26.919000000000004,-2.7789999999999964,26.919000000000004,62.267817075709566
5540,MMI.US,D,2020-02-14,000000,36.222,36.796,36.222,36.553,56508,0,36.553,23.303,50.133,37.74,26.830000000000002,1.1513539029309532,14.437000000000001,1.1870000000000047,14.437000000000001,61.95339655838305
696,ATGE.US,D,2020-02-14,000000,34.51,35.32,34.4,35.31,269830,0,35.31,22.55,29.56,36.52,7.009999999999998,0.31086474501108635,13.970000000000002,1.2100000000000009,13.970000000000002,61.95121951219513
7936,SPR.US,D,2020-02-14,000000,68.586,68.746,66.933,67.72,668187,0,67.72,18.736,43.081,30.33,24.345000000000002,1.299370196413322,11.593999999999998,-37.39,11.593999999999998,61.880871050384265
5356,MEI.US,D,2020-02-14,000000,33.438,33.555,33.04,33.207,143674,0,33.207,22.705,48.869,36.71,26.164,1.1523452983924247,14.005000000000003,3.503,14.005000000000003,61.68244879982384
4424,IEX.US,D,2020-02-14,000000,170.658,171.057,169.801,170.509,437131.81498431,0,170.509,113.633,235.0,183.66,121.367,1.0680612146119526,70.027,13.15100000000001,70.027,61.625584117289876
1328,BRK-A.US,D,2020-02-14,000000,339487.5,340600,338437.49,340223.94,121,0,340223.94,257346.0,450662.0,415850.0,193316.0,0.7511910035516387,158504.0,75626.06,158504.0,61.591786932767555
5188,LTC.US,D,2020-02-14,000000,42.3087,42.9255,42.2768,42.5286,195289.44026654,0,42.5286,24.0451,33.251,38.82,9.205899999999996,0.3828597094626346,14.774899999999999,-3.708599999999997,14.774899999999999,61.44661490282842
4220,HPE.US,D,2020-02-14,000000,13.558,13.64,13.207,13.29,8817568,0,13.29,8.0296,15.654,12.96,7.6244,0.9495367141576168,4.930400000000001,-0.3299999999999983,4.930400000000001,61.40280960446349
1236,BME.US,D,2020-02-14,000000,38.625,38.6717,38.3176,38.6329,34545.090354682,0,38.6329,26.6765,47.3381,43.05,20.661599999999996,0.7745243941296646,16.373499999999996,4.417099999999998,16.373499999999996,61.37799186549958
2256,CUBI_F.US,D,2020-02-14,000000,25.91,25.98,25.9091,25.98,3040,0,25.98,15.255,25.195,24.6,9.94,0.6515896427400851,9.345,-1.379999999999999,9.345,61.25860373647984
4676,JFR.US,D,2020-02-14,000000,8.75948,8.77786,8.72919,8.76048,133455.1443317,0,8.76048,5.20329,9.87082,8.39,4.66753,0.8970343763272852,3.1867100000000006,-0.3704799999999988,3.1867100000000006,61.24413592169571
928,BB.US,D,2020-02-14,000000,5.99,6.01,5.79,5.83,5093985,0,5.83,3.38,9.35,5.45,5.97,1.7662721893491125,2.0700000000000003,-0.3799999999999999,2.0700000000000003,61.24260355029587
6208,NRZ.US,D,2020-02-14,000000,14.812,14.906,14.753,14.906,3450748,0,14.906,5.9265,10.466,9.55,4.539499999999999,0.7659664220028684,3.623500000000001,-5.356,3.623500000000001,61.1406395005484
3560,FVRR.US,D,2020-02-14,000000,27,27.9,26.42,27.9,240415,0,27.9,21.69,113.7,34.93,92.01,4.2420470262793915,13.239999999999998,7.030000000000001,13.239999999999998,61.041954817888424
756,AVB.US,D,2020-02-14,000000,209.42,211.1,208.95,210.67,493442,0,210.67,121.87,251.03,196.25,129.16,1.0598178386805612,74.38,-14.419999999999987,74.38,61.032247476819556
8896,UTI.US,D,2020-02-14,000000,9.27,9.59,9.22,9.3,186980,0,9.3,4.51,7.82,7.26,3.3100000000000005,0.7339246119733926,2.75,-2.040000000000001,2.75,60.97560975609756
6516,ORCL.US,D,2020-02-14,000000,53.428,53.865,53.292,53.513,7770881,0,53.513,44.042,86.548,70.87,42.506,0.9651241996276282,26.828000000000003,17.357000000000006,26.828000000000003,60.91458153580673
4016,H.US,D,2020-02-14,000000,87.695,88.089,86.807,87.735,370048,0,87.735,46.72,95.9,75.17,49.18000000000001,1.0526541095890414,28.450000000000003,-12.564999999999998,28.450000000000003,60.89469178082193
1104,BGS.US,D,2020-02-14,000000,11.607,11.853,11.53,11.623,1345230,0,11.623,15.03,30.206,24.16,15.176,1.0097139055222888,9.13,12.537,9.13,60.745176314038595
3528,FT.US,D,2020-02-14,000000,7.1163,7.12495,7.09016,7.12495,74935.834837565,0,7.12495,4.76541,8.27818,7.66,3.5127700000000006,0.7371390919144419,2.89459,0.53505,2.89459,60.74167805078682
5956,NFJ.US,D,2020-02-14,000000,11.733,11.757,11.688,11.75,113478,0,11.75,7.3184,15.779,11.76,8.4606,1.1560723655443812,4.4416,0.009999999999999787,4.4416,60.690861390467866
5152,LNN.US,D,2020-02-14,000000,107.081,107.52,106.732,107.241,49476.429339548,0,107.241,86.5089,151.216,138.93,64.70710000000001,0.7479819995399318,52.42110000000001,31.689000000000007,52.42110000000001,60.59619299285971
3584,GAM.US,D,2020-02-14,000000,34.438,34.549,34.337,34.417,30965,0,34.417,22.169,43.137,35.59,20.968,0.9458252514772881,13.421000000000003,1.1730000000000018,13.421000000000003,60.53949208354009
6896,PMT_B.US,D,2020-02-14,000000,26.67,26.7328,26.64,26.7,5176,0,26.7,14.06,26.4,22.54,12.339999999999998,0.8776671408250354,8.479999999999999,-4.16,8.479999999999999,60.312944523470826
3988,GTN-A.US,D,2020-02-14,000000,19.758,20.184,19.302,20.184,2148,0,20.184,9.663,18.319,15.49,8.655999999999999,0.8957880575390664,5.827,-4.694000000000001,5.827,60.302183586877774
3312,FCN.US,D,2020-02-14,000000,125.085,126.92,125.085,126.41,154510,0,126.41,114.62,153.42,183.73,38.79999999999998,0.3385098586634094,69.10999999999999,57.31999999999999,69.10999999999999,60.294887454196456
5344,MDU.US,D,2020-02-14,000000,29.618,29.766,29.491,29.766,941513,0,29.766,17.267,30.581,27.67,13.314,0.7710661956332889,10.403000000000002,-2.0959999999999965,10.403000000000002,60.24787166270923
4904,KMI.US,D,2020-02-14,000000,18.873,18.96,18.785,18.883,10281064,0,18.883,10.6,15.384,16.98,4.784000000000001,0.4513207547169812,6.380000000000001,-1.9029999999999987,6.380000000000001,60.188679245283026
8024,STAG.US,D,2020-02-14,000000,29.6643,29.9801,29.6194,29.8944,1105990.7460492,0,29.8944,19.6297,47.2048,31.44,27.5751,1.4047642093358532,11.810300000000002,1.5456000000000003,11.810300000000002,60.165463557772156
1476,BXMX.US,D,2020-02-14,000000,11.815,11.815,11.719,11.745,186334,0,11.745,7.9509,14.389,12.73,6.4380999999999995,0.8097322315712686,4.779100000000001,0.9850000000000012,4.779100000000001,60.10766076796339
2420,DDD.US,D,2020-02-14,000000,12.15,12.31,11.755,11.8,1331597,0,11.8,6.03,21.54,9.64,15.509999999999998,2.5721393034825866,3.6100000000000003,-2.16,3.6100000000000003,59.86733001658375
3016,EOS.US,D,2020-02-14,000000,16.1058,16.1276,16.0046,16.0859,92607.814437148,0,16.0859,10.3771,23.7678,16.58,13.3907,1.2904086883618737,6.202899999999998,0.49409999999999954,6.202899999999998,59.774888938142624
660,ASG.US,D,2020-02-14,000000,5.6215,5.6471,5.553,5.5617,231208,0,5.5617,3.7135,8.6545,5.93,4.941000000000001,1.3305506934159153,2.2165,0.3682999999999996,2.2165,59.68762622862529
8696,TWTR.US,D,2020-02-14,000000,37,37.35,36.58,36.91,12210390,0,36.91,23.95,43.22,38.23,19.27,0.8045929018789144,14.279999999999998,1.3200000000000003,14.279999999999998,59.624217118997905
4932,KNX.US,D,2020-02-14,000000,38.908,38.986,38.179,38.367,1133924,0,38.367,29.897,60.805,47.71,30.908,1.0338161019500285,17.813000000000002,9.343000000000004,17.813000000000002,59.5812288858414
5068,LEG.US,D,2020-02-14,000000,41.575,41.721,41.255,41.692,523543,0,41.692,22.055,40.681,35.19,18.625999999999998,0.8445250510088415,13.134999999999998,-6.5020000000000024,13.134999999999998,59.55565631376104
5036,LAZ.US,D,2020-02-14,000000,38.224,38.668,37.954,38.261,523577,0,38.261,20.345,43.028,32.44,22.683,1.1149176701892358,12.094999999999999,-5.821000000000005,12.094999999999999,59.44949619071025
2048,CODI_C.US,D,2020-02-14,000000,25.69,25.72,25.62,25.67,23074,0,25.67,15.935,26.92,25.39,10.985000000000001,0.6893630373391905,9.455,-0.28000000000000114,9.455,59.334797615312205
6028,NJR.US,D,2020-02-14,000000,39.277,39.532,39.096,39.442,450337,0,39.442,28.56,40.718,45.49,12.158000000000005,0.425700280112045,16.930000000000003,6.048000000000002,16.930000000000003,59.27871148459385
5700,MSI.US,D,2020-02-14,000000,176.97,177.58,175.77,177.52,916548,0,177.52,132.03,270.73,210.08,138.70000000000002,1.0505188214799668,78.05000000000001,32.56,78.05000000000001,59.1153525713853
364,ALG.US,D,2020-02-14,000000,128.78,130.14,128.29,128.83,34221,0,128.83,74.463,146.82,118.48,72.357,0.9717174972805287,44.01700000000001,-10.350000000000009,44.01700000000001,59.11257940185061
4032,HBB.US,D,2020-02-14,000000,14.078,14.357,14.059,14.087,24642,0,14.087,7.4113,14.257,11.79,6.8457,0.9236841040033462,4.378699999999999,-2.2970000000000006,4.378699999999999,59.08140272286913
8016,SSTK.US,D,2020-02-14,000000,39.826,40.096,39.338,40.019,328558,0,40.019,35.728,110.58,56.83,74.852,2.095051500223914,21.101999999999997,16.811,21.101999999999997,59.062919838781895
5316,MCO.US,D,2020-02-14,000000,270.005,272.997,268.09,272.828,949010.45304153,0,272.828,172.997,389.606,274.91,216.60899999999998,1.2520968571709334,101.91300000000001,2.0820000000000505,101.91300000000001,58.91027012029111
8052,STEW.US,D,2020-02-14,000000,10.938,10.956,10.928,10.928,92779,0,10.928,7.6017,14.091,12.07,6.489299999999999,0.853664311930226,4.4683,1.1419999999999995,4.4683,58.780272833708246
1040,BEP.US,D,2020-02-14,000000,32.6033,33.3736,32.5904,33.3309,399179.99020764,0,33.3309,22.1691,35.1511,35.2,12.982,0.5855898525425028,13.030900000000003,1.869100000000003,13.030900000000003,58.77956254426206
704,ATH_B.US,D,2020-02-14,000000,26.57,26.65,26.5,26.65,23141,0,26.65,13.9233,27.31,22.1,13.3867,0.9614602859954178,8.176700000000002,-4.549999999999997,8.176700000000002,58.72673863236447
4728,JNJ.US,D,2020-02-14,000000,141.153,141.232,139.831,140.746,6097518.0568053,0,140.746,113.103,168.895,179.52,55.792000000000016,0.49328488192178827,66.41700000000002,38.774,66.41700000000002,58.722580302909755
9192,WFC.US,D,2020-02-14,000000,45.688,45.854,45.317,45.764,16359511,0,45.764,25.151,47.506,39.92,22.355,0.888831457993718,14.769000000000002,-5.844000000000001,14.769000000000002,58.72132320782475
4496,IMAX.US,D,2020-02-14,000000,17.58,17.9,17.48,17.82,512024,0,17.82,10.58,17.84,16.79,7.26,0.6862003780718336,6.209999999999999,-1.0300000000000011,6.209999999999999,58.69565217391304
5920,NEM.US,D,2020-02-14,000000,41.687,42.021,41.509,41.765,6570333,0,41.765,38.547,61.58,61.17,23.033,0.597530287700729,22.623000000000005,19.405,22.623000000000005,58.68939217059695
1428,BUI.US,D,2020-02-14,000000,20.0236,20.0892,19.9908,20.0653,30727.641886435,0,20.0653,13.5522,25.9481,21.49,12.395900000000001,0.9146780596508317,7.937799999999999,1.4246999999999979,7.937799999999999,58.57203996399109
9308,WPM.US,D,2020-02-14,000000,28.1671,29.1304,28.0974,29.0776,2400095.3388095,0,29.0776,23.4034,42.6327,37.07,19.2293,0.821645572865481,13.666599999999999,7.9924,13.666599999999999,58.39578864609415
5140,LMT.US,D,2020-02-14,000000,406.23,409.58,405.7,408.99,1015691,0,408.99,273.75,352.98,433.52,79.23000000000002,0.2894246575342466,159.76999999999998,24.529999999999973,159.76999999999998,58.36347031963469
4956,KR.US,D,2020-02-14,000000,27.2413,27.4704,26.8677,27.0112,5024803.2102119,0,27.0112,30.399,44.8809,48.14,14.481899999999996,0.4763939603276422,17.741,21.128800000000002,17.741,58.360472383959994
1836,CIM_B.US,D,2020-02-14,000000,26.98,26.98,26.9,26.9787,23479,0,26.9787,13.47,25.55,21.31,12.08,0.8968077208611729,7.839999999999998,-5.668700000000001,7.839999999999998,58.203414996288025
1192,BKH.US,D,2020-02-14,000000,78.6591,79.0569,78.2433,78.8823,215525.55873716,0,78.8823,47.8007,69.3976,75.59,21.596899999999998,0.45181137514722586,27.789300000000004,-3.2922999999999973,27.789300000000004,58.13575951816606
2432,DDT.US,D,2020-02-14,000000,25.169,25.17,25.029,25.17,4711,0,25.17,16.424,28.02,25.97,11.596,0.7060399415489528,9.546,0.7999999999999972,9.546,58.12226010716025
8020,ST.US,D,2020-02-14,000000,49.1682,49.4774,48.5996,48.7592,836603.07857531,0,48.7592,25.7363,61.5376,40.59,35.8013,1.391081857143412,14.853700000000003,-8.169199999999996,14.853700000000003,57.71497845455642
796,AWK.US,D,2020-02-14,000000,132.87,134.93,132.39,134.62,1129321,0,134.62,97.288,187.3,153.43,90.01200000000001,0.9252117424553904,56.14200000000001,18.810000000000002,56.14200000000001,57.70701422580381
5732,MTN.US,D,2020-02-14,000000,241.29,243.51,240.75,243.25,146941,0,243.25,141.52,325.48,223.15,183.96,1.299886941775014,81.63,-20.099999999999994,81.63,57.68089315997737
7396,RPT.US,D,2020-02-14,000000,13.42,13.614,13.401,13.586,305156,0,13.586,6.2729,13.249,9.89,6.976100000000001,1.1121012609797702,3.6171000000000006,-3.6959999999999997,3.6171000000000006,57.662325240319475
4060,HDB.US,D,2020-02-14,000000,57.6702,58.0832,57.5415,57.8267,1054285.6410651,0,57.8267,35.2244,64.4378,55.51,29.213399999999993,0.829351245159605,20.285599999999995,-2.3167000000000044,20.285599999999995,57.58962537332075
4432,IFN.US,D,2020-02-14,000000,15.775,15.82,15.705,15.705,83664,0,15.705,10.294,20.49,16.22,10.195999999999998,0.9904798911987563,5.925999999999998,0.5149999999999988,5.925999999999998,57.56751505731492
1108,BGSF.US,D,2020-02-14,000000,18.4042,18.582,17.7352,17.831,150730.316,0,17.831,7.83093,14.1798,12.33,6.34887,0.8107427853396723,4.49907,-5.5009999999999994,4.49907,57.45256310553152
3324,FDEU.US,D,2020-02-14,000000,13.146,13.181,13.076,13.146,62671,0,13.146,7.0407,12.972,11.07,5.931299999999999,0.842430440155098,4.0293,-2.0760000000000005,4.0293,57.22868464783332
6952,PPL.US,D,2020-02-14,000000,32.092,32.261,30.984,31.339,9165562,0,31.339,17.662,29.831,27.76,12.169,0.6889933189899219,10.098000000000003,-3.578999999999997,10.098000000000003,57.17359302457255
9064,VPG.US,D,2020-02-14,000000,34,34.32,33.7,33.77,37211,0,33.77,17.95,37.12,28.2,19.169999999999998,1.067966573816156,10.25,-5.570000000000004,10.25,57.10306406685237
3476,FRA.US,D,2020-02-14,000000,11.6192,11.6361,11.5566,11.6102,142732.33979026,0,11.6102,7.40395,13.1501,11.63,5.74615,0.7760924911702537,4.226050000000001,0.01980000000000004,4.226050000000001,57.078316304134965
8880,USNA.US,D,2020-02-14,000000,75.74,76.06,74.09,75.14,126318,0,75.14,47.75,101.2,75.0,53.45,1.1193717277486912,27.25,-0.14000000000000057,27.25,57.06806282722513
2904,ELP.US,D,2020-02-14,000000,7.3824,7.403,7.1893,7.2549,1005487,0,7.2549,4.043,5.2136,6.35,1.1705999999999994,0.28953747217412795,2.3069999999999995,-0.9049000000000005,2.3069999999999995,57.06158792975512
6508,ORC.US,D,2020-02-14,000000,4.42074,4.46333,4.42074,4.44933,1252484.752,0,4.44933,1.86632,4.18533,2.93,2.3190100000000005,1.2425575464014749,1.0636800000000002,-1.5193299999999996,1.0636800000000002,56.99344163916157
4944,KOF.US,D,2020-02-14,000000,56.192,56.524,55.99,56.419,78742,0,56.419,35.929,53.46,56.38,17.531,0.48793453756018806,20.451,-0.03899999999999437,20.451,56.92059339252415
2828,EFL.US,D,2020-02-14,000000,8.64638,8.64638,8.59174,8.61886,54209.65672233,0,8.61886,5.45599,9.10375,8.56,3.64776,0.66857893801125,3.1040100000000006,-0.058859999999999246,3.1040100000000006,56.89178315942662
5304,MCI.US,D,2020-02-14,000000,14.2331,14.2999,14.1417,14.2911,14173.742980414,0,14.2911,8.62704,15.7086,13.53,7.081560000000001,0.8208562844266402,4.90296,-0.7611000000000008,4.90296,56.83247092861515
4540,IP.US,D,2020-02-14,000000,39.0716,39.2855,38.5516,38.7309,1979607.8268883,0,38.7309,26.7835,46.0633,41.98,19.279799999999998,0.7198387066664177,15.196499999999997,3.2490999999999985,15.196499999999997,56.73829036533685
3168,ETR.US,D,2020-02-14,000000,122.66,123.83,122.53,123.5,1780141,0,123.5,73.649,110.67,115.3,37.021,0.5026680606661326,41.650999999999996,-8.200000000000003,41.650999999999996,56.55338158019796
9432,YELP.US,D,2020-02-14,000000,33.4,35.24,32.79,35.23,5258611,0,35.23,17.8,36.24,27.86,18.44,1.0359550561797752,10.059999999999999,-7.369999999999997,10.059999999999999,56.51685393258427
2688,DTP.US,D,2020-02-14,000000,49.713,50.591,49.713,49.887,115744,0,49.887,33.168,51.34,51.87,18.172000000000004,0.5478774722624218,18.701999999999998,1.982999999999997,18.701999999999998,56.38567293777134
8752,UDR.US,D,2020-02-14,000000,46.202,46.715,46.121,46.705,2262127,0,46.705,29.728,59.239,46.46,29.510999999999996,0.992700484391819,16.732,-0.24499999999999744,16.732,56.28363832077502
992,BCE.US,D,2020-02-14,000000,42.425,42.47,42.168,42.453,544956,0,42.453,31.918,51.357,49.85,19.439,0.6090293878062535,17.932000000000002,7.3969999999999985,17.932000000000002,56.18146500407295
5208,LW.US,D,2020-02-14,000000,91.887,92.229,91.206,91.814,483248,0,91.814,45.951,62.903,71.66,16.951999999999998,0.3689147134991621,25.708999999999996,-20.153999999999996,25.708999999999996,55.948727992861954
1180,BK.US,D,2020-02-14,000000,43.151,43.272,42.767,42.963,4028541,0,42.963,27.21,57.288,42.42,30.077999999999996,1.105402425578831,15.21,-0.5429999999999993,15.21,55.89856670341786
7268,RGR.US,D,2020-02-14,000000,47.106,47.21,46.5578,46.6686,78477.745461136,0,46.6686,41.2662,66.4852,64.31,25.21900000000001,0.6111296896733891,23.043800000000005,17.641400000000004,23.043800000000005,55.841826967348595
4360,HYT.US,D,2020-02-14,000000,9.54224,9.6206,9.54224,9.57696,525296.92329833,0,9.57696,6.17478,11.9714,9.62,5.796619999999999,0.9387573322450352,3.445219999999999,0.04303999999999952,3.445219999999999,55.795024276168526
1052,BF-A.US,D,2020-02-14,000000,64.63,65.303,64.63,64.916,31061,0,64.916,44.315,67.593,69.0,23.278000000000006,0.5252848922486745,24.685000000000002,4.084000000000003,24.685000000000002,55.7034864041521
6436,OHI.US,D,2020-02-14,000000,36.242,36.564,36.128,36.548,1370435,0,36.548,18.495,28.177,28.79,9.681999999999999,0.5234928359015949,10.294999999999998,-7.758000000000003,10.294999999999998,55.66369288997025
3924,GRMN.US,D,2020-02-14,000000,93.328,93.623,92.787,93.367,393200,0,93.367,63.288,135.34,98.49,72.052,1.1384780685121985,35.202,5.1229999999999905,35.202,55.621918847174825
3972,GSL_B.US,D,2020-02-14,000000,25,25.0599,24.9888,25,9431,0,25.0,16.1501,25.7,25.13,9.549900000000001,0.5913214159664647,8.9799,0.129999999999999,8.9799,55.60275168574809
1524,CACI.US,D,2020-02-14,000000,279.5,279.86,275.555,275.88,135086,0,275.88,184.61,269.21,287.19,84.59999999999997,0.45826336601484186,102.57999999999998,11.310000000000002,102.57999999999998,55.56578733546394
3204,EVF.US,D,2020-02-14,000000,5.6467,5.65485,5.63129,5.6467,55064.57635962,0,5.6467,3.54847,6.56912,5.52,3.02065,0.8512542025154503,1.9715299999999996,-0.12670000000000048,1.9715299999999996,55.560001916318846
1096,BGH.US,D,2020-02-14,000000,14.5284,14.6803,14.5284,14.6803,77156.968266818,0,14.6803,8.39077,16.7504,13.05,8.35963,0.996288779218117,4.659230000000001,-1.6303,4.659230000000001,55.52803854711785
8856,USB.US,D,2020-02-14,000000,50.702,50.912,50.462,50.711,4729029,0,50.711,29.97,55.716,46.59,25.746000000000002,0.8590590590590592,16.620000000000005,-4.120999999999995,16.620000000000005,55.45545545545547
7876,SONY.US,D,2020-02-14,000000,68.834,68.888,67.823,68.19,1499111,0,68.19,52.567,126.4,81.68,73.833,1.404550383320334,29.113000000000007,13.490000000000009,29.113000000000007,55.38265451709249
4412,IDA.US,D,2020-02-14,000000,104.53,104.86,103.75,104.78,211290,0,104.78,70.19,111.72,108.94,41.53,0.5916797264567603,38.75,4.159999999999997,38.75,55.207294486394076
3392,FLC.US,D,2020-02-14,000000,19.8556,19.8983,19.8437,19.8556,17130.050879182,0,19.8556,11.5483,22.0832,17.91,10.534900000000002,0.9122468242078923,6.361700000000001,-1.9455999999999989,6.361700000000001,55.0877618350753
4912,KMT.US,D,2020-02-14,000000,30.519,30.529,29.382,29.596,716935,0,29.596,14.973,35.635,23.21,20.662,1.3799505777065384,8.237,-6.385999999999999,8.237,55.01235557336539
5256,MAC.US,D,2020-02-14,000000,17.2904,17.4504,17.1284,17.2815,3786601.6423735,0,17.2815,5.76092,16.914,8.93,11.153080000000003,1.935989390583449,3.16908,-8.351500000000001,3.16908,55.009963686355654
1840,CIM_C.US,D,2020-02-14,000000,26.4,26.52,26.35,26.4801,20627,0,26.4801,12.85,25.04,19.91,12.19,0.9486381322957198,7.0600000000000005,-6.5701,7.0600000000000005,54.94163424124514
2596,DOC.US,D,2020-02-14,000000,18.149,18.409,18.112,18.405,1294067,0,18.405,11.261,18.364,17.44,7.1030000000000015,0.630761033655981,6.179000000000002,-0.9649999999999999,6.179000000000002,54.870793002397676
1112,BGT.US,D,2020-02-14,000000,11.1931,11.211,11.1514,11.1663,52816.004524611,0,11.1663,7.22737,13.6974,11.19,6.47003,0.8952122279612087,3.96263,0.023699999999999832,3.96263,54.82810482928091
1844,CIM_D.US,D,2020-02-14,000000,26.68,26.68,26.65,26.654,25925,0,26.654,13.3,25.25,20.5776,11.95,0.8984962406015037,7.2776,-6.0764,7.2776,54.7187969924812
5992,NI.US,D,2020-02-14,000000,27.974,28.038,27.826,27.966,4133375,0,27.966,19.44,27.175,30.05,7.734999999999999,0.3978909465020576,10.61,2.0839999999999996,10.61,54.578189300411516
2908,ELS.US,D,2020-02-14,000000,71.028,71.695,70.962,71.685,674198,0,71.685,46.504,87.17,71.86,40.666000000000004,0.8744624118355412,25.356,0.17499999999999716,25.356,54.52434199208671
136,AEE.US,D,2020-02-14,000000,81.109,81.931,80.92,81.855,1860104,0,81.855,59.714,88.424,92.19,28.710000000000008,0.4807917741233213,32.476,10.334999999999994,32.476,54.385906152661015
7200,RE.US,D,2020-02-14,000000,275.185,275.851,271.865,273.476,223429.4098291,0,273.476,183.908,270.722,283.78,86.814,0.47205124301281076,99.87199999999999,10.303999999999974,99.87199999999999,54.30541357635339
4780,JRO.US,D,2020-02-14,000000,8.56311,8.57592,8.51633,8.56748,363959.65965831,0,8.56748,5.36821,9.83161,8.28,4.463399999999999,0.8314503344690314,2.911789999999999,-0.2874800000000004,2.911789999999999,54.241357920051534
7052,PSN.US,D,2020-02-14,000000,44.26,45,44.14,44.45,125127,0,44.45,26.55,33.65,40.92,7.099999999999998,0.2674199623352165,14.370000000000001,-3.530000000000001,14.370000000000001,54.12429378531074
